Fuel_Type,Country,Code,Year,Share_Percent
Oil,Israel,ISR,2011,48.04096
Oil,Israel,ISR,2012,54.670315
Oil,Israel,ISR,2013,43.911266
Oil,Israel,ISR,2014,41.988297
Oil,Israel,ISR,2015,42.319756
Oil,Israel,ISR,2016,42.588432
Oil,Israel,ISR,2017,43.605156
Oil,Israel,ISR,2018,43.070908
Oil,Israel,ISR,2019,42.16514
Oil,Israel,ISR,2020,38.529324
Oil,Israel,ISR,2021,39.171383
Oil,Israel,ISR,2022,40.599415
Oil,Israel,ISR,2023,39.909393
Oil,Italy,ITA,2000,53.57551
Oil,Italy,ITA,2001,52.566574
Oil,Italy,ITA,2002,53.108055
Oil,Italy,ITA,2003,50.97614
Oil,Italy,ITA,2004,48.801384
Oil,Italy,ITA,2005,47.243122
Oil,Italy,ITA,2006,47.40389
Oil,Italy,ITA,2007,46.814323
Oil,Italy,ITA,2008,44.822643
Oil,Italy,ITA,2009,44.428112
Oil,Italy,ITA,2010,41.900005
Oil,Italy,ITA,2011,41.487335
Oil,Italy,ITA,2012,39.725433
Oil,Italy,ITA,2013,38.01142
Oil,Italy,ITA,2014,38.09064
Oil,Italy,ITA,2015,39.14798
Oil,Italy,ITA,2016,38.683666
Oil,Italy,ITA,2017,38.722095
Oil,Italy,ITA,2018,39.399673
Oil,Italy,ITA,2019,38.968414
Oil,Italy,ITA,2020,35.442192
Oil,Italy,ITA,2021,36.81429
Oil,Italy,ITA,2022,40.500633
Oil,Italy,ITA,2023,41.592564
Oil,Japan,JPN,2000,50.84025
Oil,Japan,JPN,2001,49.727722
Oil,Japan,JPN,2002,49.078228
Oil,Japan,JPN,2003,50.58288
Oil,Japan,JPN,2004,48.795773
Oil,Japan,JPN,2005,48.566036
Oil,Japan,JPN,2006,46.963795
Oil,Japan,JPN,2007,46.086285
Oil,Japan,JPN,2008,45.14795
Oil,Japan,JPN,2009,44.38609
Oil,Japan,JPN,2010,42.029343
Oil,Japan,JPN,2011,44.30992
Oil,Japan,JPN,2012,47.4779
Oil,Japan,JPN,2013,45.77369
Oil,Japan,JPN,2014,44.59777
Oil,Japan,JPN,2015,43.549095
Oil,Japan,JPN,2016,42.84666
Oil,Japan,JPN,2017,41.90964
Oil,Japan,JPN,2018,40.755684
Oil,Japan,JPN,2019,40.57976
Oil,Japan,JPN,2020,38.910465
Oil,Japan,JPN,2021,37.947445
Oil,Japan,JPN,2022,38.496876
Oil,Japan,JPN,2023,38.23865
Oil,Kazakhstan,KAZ,2000,24.939894
Oil,Kazakhstan,KAZ,2001,22.14633
Oil,Kazakhstan,KAZ,2002,22.212257
Oil,Kazakhstan,KAZ,2003,22.107626
Oil,Kazakhstan,KAZ,2004,21.56435
Oil,Kazakhstan,KAZ,2005,21.574366
Oil,Kazakhstan,KAZ,2006,23.040716
Oil,Kazakhstan,KAZ,2007,22.63637
Oil,Kazakhstan,KAZ,2008,21.396713
Oil,Kazakhstan,KAZ,2009,19.1681
Oil,Kazakhstan,KAZ,2010,18.505693
Oil,Kazakhstan,KAZ,2011,21.741749
Oil,Kazakhstan,KAZ,2012,22.100895
Oil,Kazakhstan,KAZ,2013,22.254404
Oil,Kazakhstan,KAZ,2014,21.800749
Oil,Kazakhstan,KAZ,2015,24.28575
Oil,Kazakhstan,KAZ,2016,22.19279
Oil,Kazakhstan,KAZ,2017,20.859367
Oil,Kazakhstan,KAZ,2018,21.567959
Oil,Kazakhstan,KAZ,2019,21.471725
Oil,Kazakhstan,KAZ,2020,20.211966
Oil,Kazakhstan,KAZ,2021,22.270927
Oil,Kazakhstan,KAZ,2022,21.981457
Oil,Kazakhstan,KAZ,2023,23.11089
Oil,Latvia,LVA,2000,40.09934
Oil,Latvia,LVA,2001,43.415928
Oil,Latvia,LVA,2002,42.730854
Oil,Latvia,LVA,2003,43.666695
Oil,Latvia,LVA,2004,41.68605
Oil,Latvia,LVA,2005,42.81439
Oil,Latvia,LVA,2006,42.489227
Oil,Latvia,LVA,2007,44.763283
Oil,Latvia,LVA,2008,43.63691
Oil,Latvia,LVA,2009,41.95019
Oil,Latvia,LVA,2010,41.752995
Oil,Latvia,LVA,2011,42.946148
Oil,Latvia,LVA,2012,41.367935
Oil,Latvia,LVA,2013,43.440445
Oil,Latvia,LVA,2014,47.417675
Oil,Latvia,LVA,2015,48.60658
Oil,Latvia,LVA,2016,47.04097
Oil,Latvia,LVA,2017,43.650185
Oil,Latvia,LVA,2018,43.78
Oil,Latvia,LVA,2019,48.833263
Oil,Latvia,LVA,2020,47.00766
Oil,Latvia,LVA,2021,46.98298
Oil,Latvia,LVA,2022,51.100277
Oil,Latvia,LVA,2023,48.793842
Oil,Lithuania,LTU,2000,36.33824
Oil,Lithuania,LTU,2001,34.77035
Oil,Lithuania,LTU,2002,31.139547
Oil,Lithuania,LTU,2003,28.136545
Oil,Lithuania,LTU,2004,30.076296
Oil,Lithuania,LTU,2005,35.639305
Oil,Lithuania,LTU,2006,36.949642
Oil,Lithuania,LTU,2007,33.903694
Oil,Lithuania,LTU,2008,36.864407
Oil,Lithuania,LTU,2009,34.506218
Oil,Lithuania,LTU,2010,47.885056
Oil,Lithuania,LTU,2011,44.588734
Oil,Lithuania,LTU,2012,45.16181
Oil,Lithuania,LTU,2013,47.497627
Oil,Lithuania,LTU,2014,48.235657
Oil,Lithuania,LTU,2015,50.5629
Oil,Lithuania,LTU,2016,54.258163
Oil,Lithuania,LTU,2017,53.077255
Oil,Lithuania,LTU,2018,55.076633
Oil,Lithuania,LTU,2019,55.298256
Oil,Lithuania,LTU,2020,52.058075
Oil,Lithuania,LTU,2021,52.71772
Oil,Lithuania,LTU,2022,57.105656
Oil,Lithuania,LTU,2023,56.95448
Oil,Luxembourg,LUX,2000,74.21421
Oil,Luxembourg,LUX,2001,73.52248
Oil,Luxembourg,LUX,2002,68.5345
Oil,Luxembourg,LUX,2003,70.16217
Oil,Luxembourg,LUX,2004,70.242455
Oil,Luxembourg,LUX,2005,71.08382
Oil,Luxembourg,LUX,2006,68.8062
Oil,Luxembourg,LUX,2007,68.97672
Oil,Luxembourg,LUX,2008,70.03374
Oil,Luxembourg,LUX,2009,68.55016
Oil,Luxembourg,LUX,2010,68.17661
Oil,Luxembourg,LUX,2011,71.46406
Oil,Luxembourg,LUX,2012,70.22034
Oil,Luxembourg,LUX,2013,72.46783
Oil,Luxembourg,LUX,2014,72.09007
Oil,Luxembourg,LUX,2015,72.86125
Oil,Luxembourg,LUX,2016,73.747314
Oil,Luxembourg,LUX,2017,73.89402
Oil,Luxembourg,LUX,2018,74.68919
Oil,Luxembourg,LUX,2019,74.13372
Oil,Luxembourg,LUX,2020,70.20546
Oil,Luxembourg,LUX,2021,70.73879
Oil,Luxembourg,LUX,2022,71.81679
Oil,Luxembourg,LUX,2023,71.939384
Oil,Malaysia,MYS,2000,44.550903
Oil,Malaysia,MYS,2001,47.06434
Oil,Malaysia,MYS,2002,48.372986
Oil,Malaysia,MYS,2003,46.715595
Oil,Malaysia,MYS,2004,45.321594
Oil,Malaysia,MYS,2005,43.372105
Oil,Malaysia,MYS,2006,41.51521
Oil,Malaysia,MYS,2007,41.507504
Oil,Malaysia,MYS,2008,38.435936
Oil,Malaysia,MYS,2009,39.380104
Oil,Malaysia,MYS,2010,38.50728
Oil,Malaysia,MYS,2011,38.657143
Oil,Malaysia,MYS,2012,38.727715
Oil,Malaysia,MYS,2013,39.356693
Oil,Malaysia,MYS,2014,39.12643
Oil,Malaysia,MYS,2015,35.774136
Oil,Malaysia,MYS,2016,37.80119
Oil,Malaysia,MYS,2017,35.125668
Oil,Malaysia,MYS,2018,34.983643
Oil,Malaysia,MYS,2019,37.060986
Oil,Malaysia,MYS,2020,31.925497
Oil,Malaysia,MYS,2021,29.533247
Oil,Malaysia,MYS,2022,33.38483
Oil,Malaysia,MYS,2023,37.16917
Oil,Mexico,MEX,2000,66.00438
Oil,Mexico,MEX,2001,65.90944
Oil,Mexico,MEX,2002,61.112946
Oil,Mexico,MEX,2003,62.33318
Oil,Mexico,MEX,2004,61.735916
Oil,Mexico,MEX,2005,60.71686
Oil,Mexico,MEX,2006,57.81996
Oil,Mexico,MEX,2007,59.77461
Oil,Mexico,MEX,2008,59.24676
Oil,Mexico,MEX,2009,57.60287
Oil,Mexico,MEX,2010,55.10896
Oil,Mexico,MEX,2011,53.474648
Oil,Mexico,MEX,2012,54.13581
Oil,Mexico,MEX,2013,52.393417
Oil,Mexico,MEX,2014,50.278168
Oil,Mexico,MEX,2015,49.324146
Oil,Mexico,MEX,2016,49.59982
Oil,Mexico,MEX,2017,47.558743
Oil,Mexico,MEX,2018,45.09256
Oil,Mexico,MEX,2019,43.457012
Oil,Mexico,MEX,2020,41.086132
Oil,Mexico,MEX,2021,43.965836
Oil,Mexico,MEX,2022,46.122707
Oil,Mexico,MEX,2023,45.397717
Oil,Morocco,MAR,2000,71.07117
Oil,Morocco,MAR,2001,65.9052
Oil,Morocco,MAR,2002,66.90375
Oil,Morocco,MAR,2003,66.756615
Oil,Morocco,MAR,2004,67.725975
Oil,Morocco,MAR,2005,67.76893
Oil,Morocco,MAR,2006,67.33258
Oil,Morocco,MAR,2007,71.06314
Oil,Morocco,MAR,2008,70.99505
Oil,Morocco,MAR,2009,73.509865
Oil,Morocco,MAR,2010,73.71278
Oil,Morocco,MAR,2011,74.89194
Oil,Morocco,MAR,2012,74.028305
Oil,Morocco,MAR,2013,72.93381
Oil,Morocco,MAR,2014,68.51065
Oil,Morocco,MAR,2015,65.88608
Oil,Morocco,MAR,2016,66.748085
Oil,Morocco,MAR,2017,67.495094
Oil,Morocco,MAR,2018,63.706253
Oil,Morocco,MAR,2019,59.2563
Oil,Morocco,MAR,2020,56.284584
Oil,Morocco,MAR,2021,57.57936
Oil,Morocco,MAR,2022,59.843796
Oil,Morocco,MAR,2023,58.420734
Oil,Netherlands,NLD,2000,48.288948
Oil,Netherlands,NLD,2001,48.7509
Oil,Netherlands,NLD,2002,48.950375
Oil,Netherlands,NLD,2003,48.69623
Oil,Netherlands,NLD,2004,49.269737
Oil,Netherlands,NLD,2005,51.195953
Oil,Netherlands,NLD,2006,52.04526
Oil,Netherlands,NLD,2007,52.686905
Oil,Netherlands,NLD,2008,50.70195
Oil,Netherlands,NLD,2009,49.11352
Oil,Netherlands,NLD,2010,48.520184
Oil,Netherlands,NLD,2011,50.886356
Oil,Netherlands,NLD,2012,50.735344
Oil,Netherlands,NLD,2013,49.791424
Oil,Netherlands,NLD,2014,51.02913
Oil,Netherlands,NLD,2015,49.305943
Oil,Netherlands,NLD,2016,49.604523
Oil,Netherlands,NLD,2017,49.502785
Oil,Netherlands,NLD,2018,49.374546
Oil,Netherlands,NLD,2019,48.390144
Oil,Netherlands,NLD,2020,47.559284
Oil,Netherlands,NLD,2021,46.351566
Oil,Netherlands,NLD,2022,48.31823
Oil,Netherlands,NLD,2023,49.562378
Oil,New Zealand,NZL,2000,32.42004
Oil,New Zealand,NZL,2001,33.07688
Oil,New Zealand,NZL,2002,32.93054
Oil,New Zealand,NZL,2003,36.03989
Oil,New Zealand,NZL,2004,34.528275
Oil,New Zealand,NZL,2005,37.349167
Oil,New Zealand,NZL,2006,37.257084
Oil,New Zealand,NZL,2007,37.55996
Oil,New Zealand,NZL,2008,37.902313
Oil,New Zealand,NZL,2009,36.345882
Oil,New Zealand,NZL,2010,35.75116
Oil,New Zealand,NZL,2011,36.46822
Oil,New Zealand,NZL,2012,35.74231
Oil,New Zealand,NZL,2013,35.911198
Oil,New Zealand,NZL,2014,34.99188
Oil,New Zealand,NZL,2015,36.204517
Oil,New Zealand,NZL,2016,36.9805
Oil,New Zealand,NZL,2017,38.16218
Oil,New Zealand,NZL,2018,38.47657
Oil,New Zealand,NZL,2019,38.66338
Oil,New Zealand,NZL,2020,35.208736
Oil,New Zealand,NZL,2021,35.61869
Oil,New Zealand,NZL,2022,35.731007
Oil,New Zealand,NZL,2023,37.05668
Oil,North Macedonia,MKD,2000,36.529587
Oil,North Macedonia,MKD,2001,31.805893
Oil,North Macedonia,MKD,2002,36.75477
Oil,North Macedonia,MKD,2003,31.54406
Oil,North Macedonia,MKD,2004,32.5436
Oil,North Macedonia,MKD,2005,32.588924
Oil,North Macedonia,MKD,2006,33.82263
Oil,North Macedonia,MKD,2007,36.836216
Oil,North Macedonia,MKD,2008,34.44957
Oil,North Macedonia,MKD,2009,36.199177
Oil,North Macedonia,MKD,2010,32.391342
Oil,North Macedonia,MKD,2011,33.59475
Oil,North Macedonia,MKD,2012,34.993153
Oil,North Macedonia,MKD,2013,35.594456
Oil,North Macedonia,MKD,2014,38.04559
Oil,North Macedonia,MKD,2015,38.677605
Oil,North Macedonia,MKD,2016,41.85335
Oil,North Macedonia,MKD,2017,41.403767
Oil,North Macedonia,MKD,2018,41.798954
Oil,North Macedonia,MKD,2019,41.005436
Oil,North Macedonia,MKD,2020,42.38106
Oil,North Macedonia,MKD,2021,43.960613
Oil,North Macedonia,MKD,2022,45.47252
Oil,North Macedonia,MKD,2023,41.944252
Oil,Norway,NOR,2000,18.688194
Oil,Norway,NOR,2001,22.11357
Oil,Norway,NOR,2002,20.971016
Oil,Norway,NOR,2003,24.683258
Oil,Norway,NOR,2004,23.342964
Oil,Norway,NOR,2005,20.612064
Oil,Norway,NOR,2006,23.053581
Oil,Norway,NOR,2007,21.877537
Oil,Norway,NOR,2008,20.337803
Oil,Norway,NOR,2009,21.94436
Oil,Norway,NOR,2010,23.996937
Oil,Norway,NOR,2011,23.02945
Oil,Norway,NOR,2012,20.661148
Oil,Norway,NOR,2013,22.432856
Oil,Norway,NOR,2014,21.048761
Oil,Norway,NOR,2015,21.136759
Oil,Norway,NOR,2016,20.170784
Oil,Norway,NOR,2017,19.96065
Oil,Norway,NOR,2018,20.893137
Oil,Norway,NOR,2019,21.33312
Oil,Norway,NOR,2020,18.321918
Oil,Norway,NOR,2021,18.463203
Oil,Norway,NOR,2022,20.130913
Oil,Norway,NOR,2023,19.31196
Oil,Pakistan,PAK,2000,46.114777
Oil,Pakistan,PAK,2001,44.172836
Oil,Pakistan,PAK,2002,41.468998
Oil,Pakistan,PAK,2003,33.797108
Oil,Pakistan,PAK,2004,30.712324
Oil,Pakistan,PAK,2005,28.135983
Oil,Pakistan,PAK,2006,30.66606
Oil,Pakistan,PAK,2007,31.379398
Oil,Pakistan,PAK,2008,31.690956
Oil,Pakistan,PAK,2009,33.374325
Oil,Pakistan,PAK,2010,32.922943
Oil,Pakistan,PAK,2011,33.168194
Oil,Pakistan,PAK,2012,34.59137
Oil,Pakistan,PAK,2013,34.694298
Oil,Pakistan,PAK,2014,34.761448
Oil,Pakistan,PAK,2015,36.0308
Oil,Pakistan,PAK,2016,60.65071
Oil,Pakistan,PAK,2017,36.07799
Oil,Pakistan,PAK,2018,29.179174
Oil,Pakistan,PAK,2019,25.508522
Oil,Pakistan,PAK,2020,24.940369
Oil,Pakistan,PAK,2021,26.123434
Oil,Pakistan,PAK,2022,27.549833
Oil,Pakistan,PAK,2023,23.186523
Oil,Peru,PER,2000,59.96949
Oil,Peru,PER,2001,57.228447
Oil,Peru,PER,2002,55.353783
Oil,Peru,PER,2003,53.03452
Oil,Peru,PER,2004,55.560173
Oil,Peru,PER,2005,52.370117
Oil,Peru,PER,2006,49.284164
Oil,Peru,PER,2007,47.118122
Oil,Peru,PER,2008,48.854427
Oil,Peru,PER,2009,48.604176
Oil,Peru,PER,2010,45.061893
Oil,Peru,PER,2011,45.087963
Oil,Peru,PER,2012,43.411983
Oil,Peru,PER,2013,44.485645
Oil,Peru,PER,2014,42.75448
Oil,Peru,PER,2015,43.55821
Oil,Peru,PER,2016,43.59232
Oil,Peru,PER,2017,43.64897
Oil,Peru,PER,2018,42.89501
Oil,Peru,PER,2019,43.090923
Oil,Peru,PER,2020,37.172638
Oil,Peru,PER,2021,40.48195
Oil,Peru,PER,2022,41.482975
Oil,Peru,PER,2023,41.914604
Oil,Philippines,PHL,2000,64.27535
Oil,Philippines,PHL,2001,65.39806
Oil,Philippines,PHL,2002,61.87638
Oil,Philippines,PHL,2003,59.629787
Oil,Philippines,PHL,2004,59.393738
Oil,Philippines,PHL,2005,54.727493
Oil,Philippines,PHL,2006,52.48006
Oil,Philippines,PHL,2007,52.442734
Oil,Philippines,PHL,2008,48.455196
Oil,Philippines,PHL,2009,50.22668
Oil,Philippines,PHL,2010,50.819103
Oil,Philippines,PHL,2011,47.09291
Oil,Philippines,PHL,2012,47.328896
Oil,Philippines,PHL,2013,46.22373
Oil,Philippines,PHL,2014,46.654823
Oil,Philippines,PHL,2015,48.532833
Oil,Philippines,PHL,2016,47.701283
Oil,Philippines,PHL,2017,46.520943
Oil,Philippines,PHL,2018,45.786278
Oil,Philippines,PHL,2019,45.38703
Oil,Philippines,PHL,2020,40.80585
Oil,Philippines,PHL,2021,41.38198
Oil,Philippines,PHL,2022,43.399654
Oil,Philippines,PHL,2023,42.54716
Oil,Poland,POL,2000,23.648705
Oil,Poland,POL,2001,23.264698
Oil,Poland,POL,2002,23.969934
Oil,Poland,POL,2003,23.531445
Oil,Poland,POL,2004,24.976324
Oil,Poland,POL,2005,25.101864
Oil,Poland,POL,2006,25.666681
Oil,Poland,POL,2007,26.493347
Oil,Poland,POL,2008,26.755928
Oil,Poland,POL,2009,27.52899
Oil,Poland,POL,2010,27.144089
Oil,Poland,POL,2011,26.792374
Oil,Poland,POL,2012,26.453028
Oil,Poland,POL,2013,24.515345
Oil,Poland,POL,2014,25.473526
Oil,Poland,POL,2015,26.562986
Oil,Poland,POL,2016,27.958143
Oil,Poland,POL,2017,30.038107
Oil,Poland,POL,2018,30.463467
Oil,Poland,POL,2019,31.962841
Oil,Poland,POL,2020,31.554058
Oil,Poland,POL,2021,30.627125
Oil,Poland,POL,2022,32.811222
Oil,Poland,POL,2023,34.136375
Oil,Portugal,PRT,2000,64.42169
Oil,Portugal,PRT,2001,63.436646
Oil,Portugal,PRT,2002,66.0395
Oil,Portugal,PRT,2003,60.37866
Oil,Portugal,PRT,2004,62.39145
Oil,Portugal,PRT,2005,64.53672
Oil,Portugal,PRT,2006,57.58165
Oil,Portugal,PRT,2007,57.884853
Oil,Portugal,PRT,2008,57.717735
Oil,Portugal,PRT,2009,53.01465
Oil,Portugal,PRT,2010,49.154724
Oil,Portugal,PRT,2011,48.348484
Oil,Portugal,PRT,2012,48.17138
Oil,Portugal,PRT,2013,45.1341
Oil,Portugal,PRT,2014,44.27474
Oil,Portugal,PRT,2015,45.65032
Oil,Portugal,PRT,2016,43.545895
Oil,Portugal,PRT,2017,45.048805
Oil,Portugal,PRT,2018,43.992584
Oil,Portugal,PRT,2019,47.74464
Oil,Portugal,PRT,2020,43.02127
Oil,Portugal,PRT,2021,44.03411
Oil,Portugal,PRT,2022,49.125134
Oil,Portugal,PRT,2023,46.92806
Oil,Romania,ROU,2000,27.720633
Oil,Romania,ROU,2001,29.209665
Oil,Romania,ROU,2002,28.381077
Oil,Romania,ROU,2003,25.203562
Oil,Romania,ROU,2004,27.916452
Oil,Romania,ROU,2005,27.233515
Oil,Romania,ROU,2006,26.00492
Oil,Romania,ROU,2007,26.988033
Oil,Romania,ROU,2008,26.509556
Oil,Romania,ROU,2009,27.046108
Oil,Romania,ROU,2010,25.321964
Oil,Romania,ROU,2011,25.804913
Oil,Romania,ROU,2012,27.146002
Oil,Romania,ROU,2013,27.069813
Oil,Romania,ROU,2014,27.1164
Oil,Romania,ROU,2015,27.44439
Oil,Romania,ROU,2016,28.715307
Oil,Romania,ROU,2017,29.655272
Oil,Romania,ROU,2018,29.323757
Oil,Romania,ROU,2019,31.325844
Oil,Romania,ROU,2020,31.471794
Oil,Romania,ROU,2021,32.022007
Oil,Romania,ROU,2022,35.100346
Oil,Romania,ROU,2023,35.693466
Oil,Russia,RUS,2000,20.318655
Oil,Russia,RUS,2001,20.597252
Oil,Russia,RUS,2002,19.952343
Oil,Russia,RUS,2003,20.26169
Oil,Russia,RUS,2004,19.809153
Oil,Russia,RUS,2005,19.90723
Oil,Russia,RUS,2006,20.028124
Oil,Russia,RUS,2007,19.822298
Oil,Russia,RUS,2008,20.362925
Oil,Russia,RUS,2009,20.55676
Oil,Russia,RUS,2010,20.538408
Oil,Russia,RUS,2011,21.306921
Oil,Russia,RUS,2012,21.908545
Oil,Russia,RUS,2013,22.22246
Oil,Russia,RUS,2014,23.27618
Oil,Russia,RUS,2015,22.852854
Oil,Russia,RUS,2016,22.744326
Oil,Russia,RUS,2017,22.531689
Oil,Russia,RUS,2018,21.94975
Oil,Russia,RUS,2019,22.565327
Oil,Russia,RUS,2020,22.47507
Oil,Russia,RUS,2021,23.160606
Oil,Russia,RUS,2022,22.967846
Oil,Russia,RUS,2023,23.04658
Oil,Saudi Arabia,SAU,2000,64.551476
Oil,Saudi Arabia,SAU,2001,64.13309
Oil,Saudi Arabia,SAU,2002,63.628967
Oil,Saudi Arabia,SAU,2003,63.62753
Oil,Saudi Arabia,SAU,2004,63.339615
Oil,Saudi Arabia,SAU,2005,62.61371
Oil,Saudi Arabia,SAU,2006,63.26065
Oil,Saudi Arabia,SAU,2007,63.600082
Oil,Saudi Arabia,SAU,2008,64.06196
Oil,Saudi Arabia,SAU,2009,66.19032
Oil,Saudi Arabia,SAU,2010,65.99221
Oil,Saudi Arabia,SAU,2011,65.696106
Oil,Saudi Arabia,SAU,2012,65.197876
Oil,Saudi Arabia,SAU,2013,65.16028
Oil,Saudi Arabia,SAU,2014,66.76599
Oil,Saudi Arabia,SAU,2015,67.49896
Oil,Saudi Arabia,SAU,2016,66.84906
Oil,Saudi Arabia,SAU,2017,65.616295
Oil,Saudi Arabia,SAU,2018,63.808323
Oil,Saudi Arabia,SAU,2019,62.484318
Oil,Saudi Arabia,SAU,2020,60.778713
Oil,Saudi Arabia,SAU,2021,61.49881
Oil,Saudi Arabia,SAU,2022,62.717022
Oil,Saudi Arabia,SAU,2023,64.07235
Oil,Slovakia,SVK,2000,18.724188
Oil,Slovakia,SVK,2001,16.860872
Oil,Slovakia,SVK,2002,18.63238
Oil,Slovakia,SVK,2003,18.107805
Oil,Slovakia,SVK,2004,18.206953
Oil,Slovakia,SVK,2005,20.463875
Oil,Slovakia,SVK,2006,19.521336
Oil,Slovakia,SVK,2007,21.846264
Oil,Slovakia,SVK,2008,22.36906
Oil,Slovakia,SVK,2009,22.70369
Oil,Slovakia,SVK,2010,22.281197
Oil,Slovakia,SVK,2011,22.776281
Oil,Slovakia,SVK,2012,22.005636
Oil,Slovakia,SVK,2013,21.449524
Oil,Slovakia,SVK,2014,21.38162
Oil,Slovakia,SVK,2015,23.072075
Oil,Slovakia,SVK,2016,23.82688
Oil,Slovakia,SVK,2017,25.244328
Oil,Slovakia,SVK,2018,25.971773
Oil,Slovakia,SVK,2019,25.435745
Oil,Slovakia,SVK,2020,25.940382
Oil,Slovakia,SVK,2021,25.323986
Oil,Slovakia,SVK,2022,27.80953
Oil,Slovakia,SVK,2023,26.968592
Oil,Slovenia,SVN,2000,35.696175
Oil,Slovenia,SVN,2001,35.763126
Oil,Slovenia,SVN,2002,34.909103
Oil,Slovenia,SVN,2003,36.06241
Oil,Slovenia,SVN,2004,35.024395
Oil,Slovenia,SVN,2005,35.68736
Oil,Slovenia,SVN,2006,36.86411
Oil,Slovenia,SVN,2007,36.621876
Oil,Slovenia,SVN,2008,38.85536
Oil,Slovenia,SVN,2009,35.706207
Oil,Slovenia,SVN,2010,35.778748
Oil,Slovenia,SVN,2011,36.71091
Oil,Slovenia,SVN,2012,36.988506
Oil,Slovenia,SVN,2013,35.35153
Oil,Slovenia,SVN,2014,34.082825
Oil,Slovenia,SVN,2015,37.231564
Oil,Slovenia,SVN,2016,37.38231
Oil,Slovenia,SVN,2017,37.86862
Oil,Slovenia,SVN,2018,38.16831
Oil,Slovenia,SVN,2019,37.469666
Oil,Slovenia,SVN,2020,32.449768
Oil,Slovenia,SVN,2021,35.04997
Oil,Slovenia,SVN,2022,39.981552
Oil,Slovenia,SVN,2023,34.575184
Oil,South Africa,ZAF,2000,22.296446
Oil,South Africa,ZAF,2001,22.658342
Oil,South Africa,ZAF,2002,23.851194
Oil,South Africa,ZAF,2003,22.808655
Oil,South Africa,ZAF,2004,21.685467
Oil,South Africa,ZAF,2005,22.951887
Oil,South Africa,ZAF,2006,22.925959
Oil,South Africa,ZAF,2007,22.775558
Oil,South Africa,ZAF,2008,20.15575
Oil,South Africa,ZAF,2009,19.855728
Oil,South Africa,ZAF,2010,20.658407
Oil,South Africa,ZAF,2011,21.16115
Oil,South Africa,ZAF,2012,22.033587
Oil,South Africa,ZAF,2013,22.322166
Oil,South Africa,ZAF,2014,21.76449
Oil,South Africa,ZAF,2015,24.489868
Oil,South Africa,ZAF,2016,22.528877
Oil,South Africa,ZAF,2017,22.605295
Oil,South Africa,ZAF,2018,23.448061
Oil,South Africa,ZAF,2019,22.238302
Oil,South Africa,ZAF,2020,19.229681
Oil,South Africa,ZAF,2021,20.541296
Oil,South Africa,ZAF,2022,21.815374
Oil,South Africa,ZAF,2023,22.375196
Oil,South Korea,KOR,2000,54.61557
Oil,South Korea,KOR,2001,53.33607
Oil,South Korea,KOR,2002,51.89228
Oil,South Korea,KOR,2003,50.708324
Oil,South Korea,KOR,2004,49.195984
Oil,South Korea,KOR,2005,47.81038
Oil,South Korea,KOR,2006,47.096806
Oil,South Korea,KOR,2007,46.954514
Oil,South Korea,KOR,2008,44.04213
Oil,South Korea,KOR,2009,44.327423
Oil,South Korea,KOR,2010,41.908737
Oil,South Korea,KOR,2011,40.429928
Oil,South Korea,KOR,2012,41.3559
Oil,South Korea,KOR,2013,41.200893
Oil,South Korea,KOR,2014,40.619743
Oil,South Korea,KOR,2015,41.82454
Oil,South Korea,KOR,2016,44.290752
Oil,South Korea,KOR,2017,43.457413
Oil,South Korea,KOR,2018,42.544186
Oil,South Korea,KOR,2019,42.606266
Oil,South Korea,KOR,2020,41.99851
Oil,South Korea,KOR,2021,42.761467
Oil,South Korea,KOR,2022,42.866917
Oil,South Korea,KOR,2023,43.135624
Oil,Spain,ESP,2000,53.899364
Oil,Spain,ESP,2001,53.444077
Oil,Spain,ESP,2002,53.659184
Oil,Spain,ESP,2003,51.67836
Oil,Spain,ESP,2004,50.66163
Oil,Spain,ESP,2005,51.19081
Oil,Spain,ESP,2006,50.379597
Oil,Spain,ESP,2007,49.53702
Oil,Spain,ESP,2008,48.837044
Oil,Spain,ESP,2009,49.301605
Oil,Spain,ESP,2010,46.923065
Oil,Spain,ESP,2011,45.581238
Oil,Spain,ESP,2012,42.488766
Oil,Spain,ESP,2013,42.815662
Oil,Spain,ESP,2014,43.677338
Oil,Spain,ESP,2015,44.58128
Oil,Spain,ESP,2016,45.43652
Oil,Spain,ESP,2017,45.170677
Oil,Spain,ESP,2018,45.04563
Oil,Spain,ESP,2019,46.443615
Oil,Spain,ESP,2020,41.591454
Oil,Spain,ESP,2021,42.74711
Oil,Spain,ESP,2022,45.585968
Oil,Spain,ESP,2023,45.35774
Oil,Sri Lanka,LKA,2007,82.63418
Oil,Sweden,SWE,2000,31.36327
Oil,Sweden,SWE,2001,29.479752
Oil,Sweden,SWE,2002,31.645638
Oil,Sweden,SWE,2003,33.798634
Oil,Sweden,SWE,2004,30.707264
Oil,Sweden,SWE,2005,29.256227
Oil,Sweden,SWE,2006,31.04604
Oil,Sweden,SWE,2007,29.837496
Oil,Sweden,SWE,2008,29.379992
Oil,Sweden,SWE,2009,30.141819
Oil,Sweden,SWE,2010,29.316214
Oil,Sweden,SWE,2011,27.549816
Oil,Sweden,SWE,2012,25.081202
Oil,Sweden,SWE,2013,26.18192
Oil,Sweden,SWE,2014,25.915728
Oil,Sweden,SWE,2015,24.699816
